Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_SHORT,Att_SHORT,Cmp%_SHORT,Cmp_MED,Att_MED,Cmp%_MED,Cmp_LONG,Att_LONG,Cmp%_LONG,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Name_no_spec_chars
Benjamin Stambouli,FRA,MFDF,Schalke 04,Bundesliga,29.0,1990.0,21.7,775.0,1035.0,74.9,16890.0,6491.0,222.0,269.0,82.5,404.0,477.0,84.7,138.0,258.0,53.5,2,0.5,1.5,8.0,66.0,9.0,0.0,81.0,Benjamin Stambouli
Josip Stanišić,GER,DF,Bayern Munich,Bundesliga,20.0,2000.0,1.0,55.0,61.0,90.2,1134.0,280.0,17.0,18.0,94.4,31.0,34.0,91.2,7.0,7.0,100.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Josip Stanisic
Niklas Stark,GER,DFMF,Hertha BSC,Bundesliga,25.0,1995.0,31.0,1290.0,1520.0,84.9,30828.0,8379.0,237.0,280.0,84.6,716.0,787.0,91.0,331.0,431.0,76.8,0,0.2,-0.2,4.0,86.0,11.0,0.0,106.0,Niklas Stark
Renato Steffen,SUI,FWMF,Wolfsburg,Bundesliga,28.0,1991.0,17.4,481.0,661.0,72.8,8369.0,2196.0,239.0,293.0,81.6,178.0,239.0,74.5,53.0,95.0,55.8,4,2.5,1.5,19.0,47.0,22.0,7.0,58.0,Renato Steffen
Zack Steffen,USA,GK,Manchester City,Premier League,25.0,1995.0,1.0,23.0,28.0,82.1,512.0,236.0,8.0,8.0,100.0,8.0,8.0,100.0,7.0,12.0,58.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zack Steffen
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,24.0,1996.0,14.2,958.0,1115.0,85.9,20536.0,7498.0,291.0,319.0,91.2,483.0,529.0,91.3,177.0,246.0,72.0,1,0.3,0.7,3.0,58.0,3.0,1.0,61.0,Pascal Stenzel
Dale Stephens,ENG,MF,Burnley,Premier League,31.0,1989.0,2.9,103.0,124.0,83.1,1894.0,528.0,44.0,49.0,89.8,39.0,46.0,84.8,17.0,23.0,73.9,0,0.0,0.0,0.0,7.0,3.0,0.0,12.0,Dale Stephens
Jack Stephens,ENG,DF,Southampton,Premier League,26.0,1994.0,17.1,845.0,1016.0,83.2,17222.0,6271.0,280.0,317.0,88.3,439.0,490.0,89.6,117.0,187.0,62.6,0,0.5,-0.5,8.0,67.0,11.0,0.0,60.0,Jack Stephens
Raheem Sterling,ENG,FW,Manchester City,Premier League,25.0,1994.0,28.2,962.0,1127.0,85.4,12874.0,2421.0,637.0,699.0,91.1,255.0,286.0,89.2,31.0,50.0,62.0,7,4.8,2.2,38.0,38.0,29.0,5.0,62.0,Raheem Sterling
Enda Stevens,IRL,DF,Sheffield Utd,Premier League,30.0,1990.0,30.0,1106.0,1427.0,77.5,19176.0,8176.0,557.0,610.0,91.3,424.0,529.0,80.2,112.0,238.0,47.1,1,1.6,-0.6,18.0,88.0,30.0,8.0,116.0,Enda Stevens
Lars Stindl,GER,MFFW,M'Gladbach,Bundesliga,31.0,1988.0,21.8,860.0,1049.0,82.0,14563.0,3329.0,437.0,503.0,86.9,289.0,354.0,81.6,100.0,135.0,74.1,8,5.6,2.4,44.0,69.0,21.0,4.0,87.0,Lars Stindl
Kevin Stöger,AUT,MFFW,Mainz 05,Bundesliga,26.0,1993.0,6.0,273.0,393.0,69.5,5108.0,1683.0,124.0,149.0,83.2,103.0,147.0,70.1,41.0,85.0,48.2,0,0.9,-0.9,10.0,25.0,9.0,4.0,32.0,Kevin Stoger
John Stones,ENG,DF,Manchester City,Premier League,26.0,1994.0,21.5,1615.0,1713.0,94.3,31552.0,7992.0,594.0,620.0,95.8,796.0,822.0,96.8,210.0,245.0,85.7,0,0.1,-0.1,2.0,113.0,4.0,0.0,75.0,John Stones
Thomas Strakosha,ALB,GK,Lazio,Serie A,25.0,1995.0,9.0,287.0,344.0,83.4,7308.0,4744.0,79.0,79.0,100.0,104.0,105.0,99.0,97.0,153.0,63.4,0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Thomas Strakosha
Tobias Strobl,GER,MF,Augsburg,Bundesliga,30.0,1990.0,20.5,677.0,834.0,81.2,13071.0,3661.0,298.0,336.0,88.7,267.0,317.0,84.2,101.0,146.0,69.2,0,0.9,-0.9,14.0,59.0,9.0,1.0,72.0,Tobias Strobl
Kevin Strootman,NED,MF,Genoa,Serie A,30.0,1990.0,14.6,691.0,854.0,80.9,12443.0,3313.0,315.0,362.0,87.0,294.0,335.0,87.8,74.0,126.0,58.7,4,2.4,1.6,23.0,73.0,17.0,4.0,61.0,Kevin Strootman
Kevin Strootman,NED,MF,Marseille,Ligue 1,30.0,1990.0,2.6,152.0,180.0,84.4,3030.0,787.0,59.0,66.0,89.4,59.0,66.0,89.4,30.0,42.0,71.4,0,0.3,-0.3,3.0,18.0,1.0,0.0,18.0,Kevin Strootman
Pascal Struijk,NED,DFMF,Leeds United,Premier League,20.0,1999.0,23.1,1097.0,1259.0,87.1,24438.0,6594.0,275.0,306.0,89.9,616.0,660.0,93.3,196.0,272.0,72.1,0,0.2,-0.2,5.0,48.0,2.0,0.0,47.0,Pascal Struijk
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,29.0,1991.0,29.3,1056.0,1343.0,78.6,17732.0,7710.0,538.0,596.0,90.3,400.0,497.0,80.5,92.0,193.0,47.7,0,1.0,-1.0,11.0,69.0,24.0,8.0,109.0,Jens Stryger Larsen
Stefano Sturaro,ITA,MF,Hellas Verona,Serie A,27.0,1993.0,4.7,137.0,183.0,74.9,2675.0,551.0,52.0,66.0,78.8,59.0,75.0,78.7,22.0,31.0,71.0,0,0.0,0.0,0.0,8.0,3.0,1.0,9.0,Stefano Sturaro
Stefano Sturaro,ITA,MF,Genoa,Serie A,27.0,1993.0,4.9,173.0,245.0,70.6,3407.0,694.0,67.0,86.0,77.9,78.0,95.0,82.1,25.0,52.0,48.1,0,0.2,-0.2,4.0,7.0,2.0,1.0,17.0,Stefano Sturaro
Damián Suárez,URU,DF,Getafe,La Liga,32.0,1988.0,27.0,855.0,1293.0,66.1,17440.0,10003.0,317.0,390.0,81.3,393.0,547.0,71.8,133.0,312.0,42.6,0,0.7,-0.7,18.0,114.0,25.0,13.0,138.0,Damian Suarez
Denis Suárez,ESP,MF,Celta Vigo,La Liga,26.0,1994.0,31.7,1627.0,2015.0,80.7,28386.0,7678.0,760.0,848.0,89.6,662.0,767.0,86.3,167.0,308.0,54.2,9,5.0,4.0,42.0,153.0,33.0,4.0,170.0,Denis Suarez
Luis Suárez,URU,FW,Atlético Madrid,La Liga,33.0,1987.0,27.9,444.0,603.0,73.6,6925.0,1127.0,264.0,336.0,78.6,114.0,155.0,73.5,41.0,58.0,70.7,3,3.3,-0.3,27.0,30.0,23.0,1.0,39.0,Luis Suarez
Marek Suchý,CZE,DF,Augsburg,Bundesliga,32.0,1988.0,3.4,120.0,138.0,87.0,2444.0,873.0,30.0,35.0,85.7,73.0,76.0,96.1,16.0,26.0,61.5,0,0.0,0.0,0.0,5.0,1.0,1.0,8.0,Marek Suchy
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,24.0,1995.0,16.7,1194.0,1312.0,91.0,24844.0,8251.0,368.0,392.0,93.9,629.0,671.0,93.7,188.0,233.0,80.7,0,0.3,-0.3,8.0,98.0,14.0,4.0,94.0,Niklas Sule
Suso,ESP,FW,Sevilla,La Liga,26.0,1993.0,24.6,991.0,1218.0,81.4,18591.0,4735.0,469.0,514.0,91.2,384.0,453.0,84.8,127.0,209.0,60.8,4,4.5,-0.5,42.0,93.0,54.0,19.0,111.0,Suso
Bosko Sutalo,CRO,DF,Atalanta,Serie A,20.0,2000.0,2.6,130.0,155.0,83.9,2079.0,787.0,69.0,80.0,86.3,53.0,61.0,86.9,8.0,9.0,88.9,0,0.2,-0.2,2.0,7.0,0.0,0.0,8.0,Bosko Sutalo
Mattias Svanberg,SWE,MF,Bologna,Serie A,21.0,1999.0,20.6,526.0,655.0,80.3,9687.0,2795.0,229.0,270.0,84.8,218.0,256.0,85.2,67.0,95.0,70.5,2,2.5,-0.5,16.0,51.0,18.0,0.0,70.0,Mattias Svanberg
Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,20.0,2000.0,0.1,3.0,6.0,50.0,49.0,3.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abdoulaye Sylla
Issiaga Sylla,GUI,DF,Lens,Ligue 1,26.0,1994.0,12.4,531.0,685.0,77.5,9304.0,3611.0,251.0,297.0,84.5,224.0,270.0,83.0,49.0,89.0,55.1,0,0.4,-0.4,9.0,26.0,13.0,8.0,63.0,Issiaga Sylla
Eddy Sylvestre,FRA,FWMF,Nice,Ligue 1,20.0,1999.0,1.1,32.0,38.0,84.2,486.0,58.0,20.0,22.0,90.9,11.0,13.0,84.6,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Eddy Sylvestre
Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,32.0,1987.0,8.1,113.0,210.0,53.8,1679.0,512.0,65.0,114.0,57.0,27.0,49.0,55.1,10.0,19.0,52.6,0,0.6,-0.6,5.0,12.0,3.0,0.0,16.0,Adam Szalai
Wojciech Szczęsny,POL,GK,Juventus,Serie A,30.0,1990.0,29.7,910.0,1015.0,89.7,23298.0,12080.0,186.0,186.0,100.0,444.0,449.0,98.9,279.0,376.0,74.2,1,0.1,0.9,1.0,4.0,0.0,0.0,1.0,Wojciech Szczesny
Frederik Sørensen,DEN,DF,Köln,Bundesliga,28.0,1992.0,1.1,38.0,50.0,76.0,896.0,428.0,4.0,7.0,57.1,26.0,28.0,92.9,7.0,13.0,53.8,0,0.1,-0.1,1.0,5.0,1.0,0.0,4.0,Frederik Sorensen
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24.0,1995.0,16.0,361.0,480.0,75.2,4886.0,962.0,228.0,278.0,82.0,98.0,139.0,70.5,14.0,24.0,58.3,3,2.2,0.8,26.0,16.0,23.0,2.0,35.0,Alexander Sorloth
Tachi,ESP,DF,Alavés,La Liga,22.0,1997.0,9.4,254.0,347.0,73.2,6397.0,2508.0,53.0,64.0,82.8,126.0,139.0,90.6,73.0,137.0,53.3,0,0.1,-0.1,1.0,17.0,0.0,0.0,16.0,Tachi
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,24.0,1996.0,24.7,1773.0,1951.0,90.9,39040.0,9981.0,431.0,464.0,92.9,1003.0,1057.0,94.9,329.0,408.0,80.6,0,0.1,-0.1,2.0,101.0,5.0,1.0,105.0,Jonathan Tah
Waniss Taibi,FRA,MF,Angers,Ligue 1,18.0,2002.0,0.4,28.0,32.0,87.5,441.0,65.0,13.0,15.0,86.7,12.0,13.0,92.3,2.0,3.0,66.7,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Waniss Taibi
Flavien Tait,FRA,MFFW,Rennes,Ligue 1,27.0,1993.0,15.2,695.0,826.0,84.1,13114.0,2949.0,306.0,350.0,87.4,265.0,300.0,88.3,110.0,138.0,79.7,3,2.3,0.7,22.0,62.0,18.0,1.0,69.0,Flavien Tait
Adrien Tameze,CMR,MF,Hellas Verona,Serie A,26.0,1994.0,25.6,821.0,1024.0,80.2,15280.0,3281.0,343.0,410.0,83.7,354.0,412.0,85.9,107.0,162.0,66.0,0,1.9,-1.9,15.0,70.0,25.0,2.0,87.0,Adrien Tameze
Japhet Tanganga,ENG,DF,Tottenham,Premier League,21.0,1999.0,5.4,193.0,229.0,84.3,2898.0,1163.0,108.0,120.0,90.0,72.0,81.0,88.9,7.0,17.0,41.2,0,0.0,0.0,0.0,6.0,3.0,1.0,12.0,Japhet Tanganga
Renato Tapia,PER,MF,Celta Vigo,La Liga,25.0,1995.0,30.0,1297.0,1570.0,82.6,26674.0,5994.0,477.0,545.0,87.5,567.0,631.0,89.9,227.0,339.0,67.0,1,0.9,0.1,10.0,87.0,8.0,1.0,89.0,Renato Tapia
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,21.0,1999.0,29.5,2498.0,2746.0,91.0,57975.0,16066.0,543.0,580.0,93.6,1384.0,1465.0,94.5,557.0,670.0,83.1,0,0.5,-0.5,3.0,145.0,10.0,0.0,145.0,Edmond Tapsoba
Matt Targett,ENG,DF,Aston Villa,Premier League,24.0,1995.0,37.8,1653.0,2147.0,77.0,30781.0,15309.0,738.0,825.0,89.5,659.0,828.0,79.6,217.0,400.0,54.3,2,3.1,-1.1,44.0,159.0,53.0,15.0,222.0,Matt Targett
James Tarkowski,ENG,DF,Burnley,Premier League,27.0,1992.0,36.0,840.0,1167.0,72.0,20747.0,7676.0,221.0,286.0,77.3,374.0,458.0,81.7,240.0,401.0,59.9,0,0.7,-0.7,10.0,69.0,13.0,2.0,76.0,James Tarkowski
Ciprian Tătărușanu,ROU,GK,Milan,Serie A,34.0,1986.0,1.0,24.0,27.0,88.9,483.0,297.0,9.0,9.0,100.0,13.0,13.0,100.0,2.0,5.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciprian Tatarusanu
Percy Tau,RSA,FWMF,Brighton,Premier League,26.0,1994.0,1.1,22.0,29.0,75.9,322.0,67.0,11.0,15.0,73.3,10.0,11.0,90.9,0.0,2.0,0.0,1,0.3,0.7,3.0,1.0,1.0,0.0,2.0,Percy Tau
Niklas Tauer,GER,MFDF,Mainz 05,Bundesliga,19.0,2001.0,0.8,17.0,27.0,63.0,326.0,196.0,7.0,9.0,77.8,7.0,12.0,58.3,3.0,6.0,50.0,0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,Niklas Tauer
Heriberto Tavares,POR,MFFW,Brest,Ligue 1,23.0,1997.0,0.5,10.0,12.0,83.3,192.0,35.0,4.0,6.0,66.7,5.0,5.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Heriberto Tavares
Sidnei Tavares,POR,MF,Leicester City,Premier League,18.0,2001.0,0.9,19.0,26.0,73.1,309.0,52.0,11.0,16.0,68.8,7.0,8.0,87.5,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sidnei Tavares
Tomás Tavares,POR,MFDF,Alavés,La Liga,19.0,2001.0,0.7,18.0,22.0,81.8,261.0,80.0,11.0,12.0,91.7,6.0,7.0,85.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomas Tavares
Charlie Taylor,ENG,DF,Burnley,Premier League,26.0,1993.0,27.0,907.0,1298.0,69.9,16840.0,7035.0,429.0,491.0,87.4,348.0,455.0,76.5,121.0,302.0,40.1,1,1.8,-0.8,15.0,73.0,25.0,19.0,66.0,Charlie Taylor
Neil Taylor,WAL,DF,Aston Villa,Premier League,31.0,1989.0,0.2,10.0,11.0,90.9,120.0,29.0,8.0,8.0,100.0,2.0,3.0,66.7,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neil Taylor
Allan Tchaptchet,FRA,DF,Southampton,Premier League,18.0,2001.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allan Tchaptchet
Warren Tchimbembé,FRA,MFFW,Metz,Ligue 1,22.0,1998.0,5.5,220.0,257.0,85.6,3876.0,838.0,97.0,113.0,85.8,98.0,111.0,88.3,18.0,25.0,72.0,0,0.1,-0.1,1.0,18.0,2.0,1.0,9.0,Warren Tchimbembe
Aurélien Tchouaméni,FRA,MF,Monaco,Ligue 1,20.0,2000.0,34.0,1552.0,1852.0,83.8,29433.0,7187.0,625.0,713.0,87.7,698.0,786.0,88.8,200.0,294.0,68.0,4,2.1,1.9,17.0,154.0,25.0,1.0,162.0,Aurelien Tchouameni
Álvaro Tejero,ESP,DF,Eibar,La Liga,24.0,1996.0,1.2,75.0,99.0,75.8,1458.0,583.0,30.0,34.0,88.2,32.0,40.0,80.0,12.0,23.0,52.2,0,0.2,-0.2,4.0,3.0,5.0,3.0,8.0,Alvaro Tejero
Nathan Tella,ENG,FWMF,Southampton,Premier League,21.0,1999.0,8.3,107.0,146.0,73.3,1677.0,313.0,60.0,74.0,81.1,33.0,41.0,80.5,9.0,14.0,64.3,1,0.8,0.2,6.0,4.0,8.0,4.0,6.0,Nathan Tella
Alex Telles,BRA,DF,Manchester Utd,Premier League,27.0,1992.0,7.7,459.0,570.0,80.5,7690.0,3146.0,235.0,250.0,94.0,168.0,198.0,84.8,43.0,104.0,41.3,2,1.1,0.9,12.0,35.0,14.0,2.0,50.0,Alex Telles
Andrés Tello,COL,DFMF,Benevento,Serie A,23.0,1996.0,4.6,134.0,193.0,69.4,2407.0,948.0,63.0,75.0,84.0,49.0,69.0,71.0,17.0,37.0,45.9,0,0.0,0.0,1.0,13.0,1.0,0.0,16.0,Andres Tello
Cristian Tello,ESP,FWMF,Betis,La Liga,28.0,1991.0,14.3,391.0,498.0,78.5,6635.0,1798.0,198.0,226.0,87.6,148.0,189.0,78.3,40.0,55.0,72.7,3,2.7,0.3,21.0,19.0,21.0,6.0,44.0,Cristian Tello
Lino Tempelmann,GER,MFDF,Freiburg,Bundesliga,21.0,1999.0,3.0,126.0,161.0,78.3,2584.0,488.0,42.0,52.0,80.8,58.0,67.0,86.6,23.0,30.0,76.7,0,0.0,0.0,1.0,11.0,1.0,0.0,8.0,Lino Tempelmann
Hidde ter Avest,NED,DF,Udinese,Serie A,23.0,1997.0,3.9,155.0,210.0,73.8,2792.0,1344.0,75.0,93.0,80.6,63.0,80.0,78.8,15.0,30.0,50.0,0,0.0,0.0,0.0,13.0,1.0,0.0,14.0,Hidde ter Avest
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,28.0,1992.0,31.0,921.0,1035.0,89.0,24254.0,14417.0,171.0,171.0,100.0,452.0,458.0,98.7,294.0,402.0,73.1,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Marc Andre ter Stegen
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,30.0,1990.0,3.0,48.0,87.0,55.2,2190.0,1758.0,2.0,2.0,100.0,12.0,12.0,100.0,34.0,73.0,46.6,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Pietro Terracciano
Martin Terrier,FRA,FWMF,Rennes,Ligue 1,23.0,1997.0,27.1,642.0,799.0,80.4,9950.0,1673.0,369.0,449.0,82.2,213.0,253.0,84.2,46.0,53.0,86.8,7,4.5,2.5,41.0,34.0,20.0,5.0,50.0,Martin Terrier
Claudio Terzi,ITA,DF,Spezia,Serie A,36.0,1984.0,20.8,1107.0,1323.0,83.7,27578.0,9207.0,265.0,292.0,90.8,498.0,545.0,91.4,340.0,469.0,72.5,1,0.1,0.9,3.0,103.0,8.0,0.0,73.0,Claudio Terzi
Kenny Tete,NED,DF,Fulham,Premier League,24.0,1995.0,16.5,642.0,863.0,74.4,11784.0,4782.0,282.0,335.0,84.2,267.0,340.0,78.5,77.0,129.0,59.7,1,1.6,-0.6,17.0,35.0,25.0,19.0,54.0,Kenny Tete
Kenny Tete,NED,DF,Lyon,Ligue 1,24.0,1995.0,0.2,21.0,24.0,87.5,331.0,93.0,12.0,12.0,100.0,9.0,10.0,90.0,0.0,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Kenny Tete
Cedric Teuchert,GER,FWMF,Union Berlin,Bundesliga,23.0,1997.0,8.4,149.0,205.0,72.7,2471.0,781.0,78.0,103.0,75.7,46.0,57.0,80.7,17.0,29.0,58.6,1,1.0,0.0,8.0,15.0,5.0,0.0,19.0,Cedric Teuchert
Florian Thauvin,FRA,FWMF,Marseille,Ligue 1,27.0,1993.0,30.4,1010.0,1430.0,70.6,17226.0,5833.0,538.0,636.0,84.6,317.0,419.0,75.7,121.0,283.0,42.8,8,9.0,-1.0,59.0,93.0,51.0,9.0,137.0,Florian Thauvin
Malick Thiaw,GER,DF,Schalke 04,Bundesliga,18.0,2001.0,16.1,622.0,761.0,81.7,13315.0,4134.0,160.0,196.0,81.6,349.0,383.0,91.1,107.0,166.0,64.5,0,0.1,-0.1,2.0,22.0,2.0,0.0,27.0,Malick Thiaw
Jan Thielmann,GER,FWMF,Köln,Bundesliga,18.0,2002.0,11.4,229.0,359.0,63.8,3526.0,1201.0,121.0,149.0,81.2,79.0,113.0,69.9,17.0,51.0,33.3,3,0.7,2.3,9.0,21.0,3.0,2.0,24.0,Jan Thielmann
Sada Thioub,SEN,FWMF,Angers,Ligue 1,25.0,1995.0,14.0,504.0,604.0,83.4,8011.0,2130.0,290.0,329.0,88.1,158.0,174.0,90.8,46.0,64.0,71.9,1,2.1,-1.1,21.0,31.0,21.0,3.0,54.0,Sada Thioub
William Thomas Fish,ENG,DF,Manchester Utd,Premier League,17.0,2003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,William Thomas Fish
Luke Thomas,ENG,DF,Leicester City,Premier League,19.0,2001.0,10.8,359.0,484.0,74.2,5636.0,1957.0,205.0,240.0,85.4,126.0,166.0,75.9,22.0,54.0,40.7,0,0.2,-0.2,5.0,22.0,7.0,2.0,28.0,Luke Thomas
Romain Thomas,FRA,DF,Angers,Ligue 1,32.0,1988.0,33.6,1434.0,1643.0,87.3,33887.0,11278.0,357.0,381.0,93.7,698.0,741.0,94.2,363.0,493.0,73.6,0,0.0,0.0,1.0,63.0,0.0,0.0,68.0,Romain Thomas
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,26.0,1993.0,29.2,874.0,1148.0,76.1,14951.0,3034.0,419.0,518.0,80.9,339.0,431.0,78.7,90.0,130.0,69.2,1,4.7,-3.7,34.0,67.0,23.0,3.0,71.0,Adrien Thomasson
Erik Thommy,GER,DFFW,Stuttgart,Bundesliga,25.0,1994.0,3.5,103.0,143.0,72.0,1928.0,471.0,52.0,59.0,88.1,32.0,46.0,69.6,17.0,28.0,60.7,2,0.9,1.1,7.0,7.0,4.0,2.0,8.0,Erik Thommy
Morten Thorsby,NOR,MF,Sampdoria,Serie A,24.0,1996.0,29.4,761.0,1002.0,75.9,11484.0,3797.0,435.0,521.0,83.5,255.0,340.0,75.0,43.0,76.0,56.6,1,0.9,0.1,14.0,66.0,6.0,1.0,68.0,Morten Thorsby
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,22.0,1997.0,19.2,420.0,590.0,71.2,6041.0,1408.0,266.0,343.0,77.6,120.0,172.0,69.8,22.0,39.0,56.4,3,2.0,1.0,14.0,24.0,10.0,2.0,37.0,Marcus Thuram
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,19.0,2001.0,16.6,849.0,965.0,88.0,15761.0,3032.0,342.0,378.0,90.5,382.0,415.0,92.0,104.0,143.0,72.7,0,0.3,-0.3,5.0,62.0,16.0,2.0,72.0,Khephren Thuram Ulie
Cheikh Tidiane Sabaly,SEN,MF,Metz,Ligue 1,21.0,1999.0,0.1,3.0,5.0,60.0,57.0,3.0,0.0,0.0,,3.0,3.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh Tidiane Sabaly
Youri Tielemans,BEL,MF,Leicester City,Premier League,23.0,1997.0,37.3,2011.0,2559.0,78.6,38768.0,9963.0,788.0,893.0,88.2,910.0,1049.0,86.7,282.0,538.0,52.4,4,3.3,0.7,48.0,212.0,43.0,4.0,206.0,Youri Tielemans
Kieran Tierney,SCO,DF,Arsenal,Premier League,23.0,1997.0,25.5,1136.0,1490.0,76.2,20866.0,6069.0,480.0,550.0,87.3,521.0,625.0,83.4,127.0,271.0,46.9,3,4.1,-1.1,33.0,56.0,34.0,14.0,98.0,Kieran Tierney
Steffen Tigges,GER,FW,Dortmund,Bundesliga,22.0,1998.0,0.6,11.0,22.0,50.0,213.0,78.0,4.0,10.0,40.0,3.0,6.0,50.0,3.0,5.0,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Steffen Tigges
Guus Til,NED,FW,Freiburg,Bundesliga,22.0,1997.0,1.4,22.0,35.0,62.9,261.0,44.0,13.0,16.0,81.3,7.0,13.0,53.8,0.0,0.0,,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Guus Til
David Timor,ESP,MFDF,Getafe,La Liga,30.0,1989.0,15.5,390.0,602.0,64.8,9679.0,3496.0,138.0,175.0,78.9,135.0,193.0,69.9,109.0,217.0,50.2,0,0.9,-0.9,12.0,65.0,4.0,2.0,58.0,David Timor
Jean-Clair Todibo,FRA,DF,Nice,Ligue 1,20.0,1999.0,14.8,980.0,1096.0,89.4,22363.0,6634.0,246.0,268.0,91.8,516.0,541.0,95.4,211.0,275.0,76.7,0,0.1,-0.1,3.0,76.0,3.0,1.0,58.0,Jean Clair Todibo
Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,27.0,1992.0,31.2,770.0,991.0,77.7,12323.0,2860.0,418.0,488.0,85.7,283.0,362.0,78.2,51.0,86.0,59.3,6,6.1,-0.1,43.0,42.0,40.0,5.0,95.0,Karl Toko Ekambi
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,25.0,1994.0,8.7,469.0,546.0,85.9,9717.0,2625.0,171.0,196.0,87.2,205.0,223.0,91.9,86.0,106.0,81.1,0,0.5,-0.5,9.0,68.0,5.0,1.0,51.0,Corentin Tolisso
Jeremy Toljan,GER,DF,Sassuolo,Serie A,25.0,1994.0,16.6,788.0,888.0,88.7,12796.0,3343.0,403.0,432.0,93.3,317.0,352.0,90.1,56.0,79.0,70.9,2,1.0,1.0,13.0,48.0,14.0,4.0,43.0,Jeremy Toljan
Rafael Tolói,ITA,DF,Atalanta,Serie A,29.0,1990.0,28.2,1378.0,1647.0,83.7,26244.0,9111.0,576.0,615.0,93.7,611.0,702.0,87.0,176.0,286.0,61.5,0,0.9,-0.9,14.0,139.0,19.0,3.0,142.0,Rafael Toloi
Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,21.0,1998.0,30.2,1380.0,1646.0,83.8,27175.0,9937.0,508.0,559.0,90.9,655.0,753.0,87.0,202.0,296.0,68.2,0,0.5,-0.5,8.0,128.0,10.0,3.0,126.0,Takehiro Tomiyasu
James Tomkins,ENG,DF,Crystal Palace,Premier League,31.0,1989.0,6.1,129.0,164.0,78.7,2909.0,907.0,32.0,36.0,88.9,67.0,72.0,93.1,29.0,52.0,55.8,0,0.1,-0.1,1.0,12.0,0.0,0.0,4.0,James Tomkins
Fikayo Tomori,ENG,DF,Chelsea,Premier League,22.0,1997.0,0.5,27.0,29.0,93.1,574.0,161.0,6.0,6.0,100.0,17.0,18.0,94.4,4.0,5.0,80.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fikayo Tomori
Fikayo Tomori,ENG,DF,Milan,Serie A,22.0,1997.0,16.3,801.0,884.0,90.6,16890.0,5467.0,208.0,221.0,94.1,461.0,485.0,95.1,123.0,165.0,74.5,0,0.0,0.0,0.0,33.0,0.0,0.0,37.0,Fikayo Tomori
Sandro Tonali,ITA,MF,Milan,Serie A,20.0,2000.0,14.8,633.0,769.0,82.3,12016.0,3077.0,258.0,301.0,85.7,270.0,309.0,87.4,93.0,131.0,71.0,0,1.3,-1.3,16.0,64.0,11.0,1.0,55.0,Sandro Tonali
