Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Matches,Name_no_spec_chars
Ángel Di María,ARG,FWMF,Paris S-G,Ligue 1,32.0,1988.0,20.6,128.0,6.22,75.0,25.0,8.0,7.0,9.0,4.0,19.0,0.92,11.0,1.0,2.0,1.0,2.0,2.0,Matches,Angel Di Maria
Alessandro Di Pardo,ITA,MFDF,Juventus,Serie A,21.0,1999.0,0.2,2.0,12.86,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alessandro Di Pardo
Giuseppe Di Serio,ITA,FWMF,Benevento,Serie A,19.0,2001.0,3.2,7.0,2.16,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Giuseppe Di Serio
Boulaye Dia,SEN,FWMF,Reims,Ligue 1,23.0,1996.0,32.6,73.0,2.24,49.0,0.0,11.0,4.0,7.0,2.0,9.0,0.28,2.0,0.0,4.0,2.0,1.0,0.0,Matches,Boulaye Dia
Abdoulay Diaby,MLI,MF,Getafe,La Liga,29.0,1991.0,0.2,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Abdoulay Diaby
Moussa Diaby,FRA,FWMF,Leverkusen,Bundesliga,21.0,1999.0,26.5,78.0,2.94,56.0,1.0,14.0,5.0,1.0,1.0,17.0,0.64,11.0,0.0,4.0,2.0,0.0,0.0,Matches,Moussa Diaby
Mbaye Diagne,SEN,FW,West Brom,Premier League,28.0,1991.0,13.2,29.0,2.2,20.0,1.0,1.0,2.0,2.0,3.0,8.0,0.61,4.0,0.0,0.0,2.0,0.0,2.0,Matches,Mbaye Diagne
Mouctar Diakhaby,FRA,DF,Valencia,La Liga,23.0,1996.0,23.1,5.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mouctar Diakhaby
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,24.0,1996.0,16.6,6.0,0.36,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Abdou Diallo
Amad Diallo,CIV,FW,Manchester Utd,Premier League,18.0,2002.0,1.8,2.0,1.08,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Amad Diallo
Amad Diallo,CIV,MF,Atalanta,Serie A,18.0,2002.0,0.2,3.0,19.29,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Amad Diallo
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,25.0,1995.0,25.8,50.0,1.94,39.0,0.0,3.0,6.0,1.0,1.0,10.0,0.39,5.0,0.0,0.0,4.0,0.0,1.0,Matches,Habib Diallo
Habib Diallo,SEN,FW,Metz,Ligue 1,25.0,1995.0,1.6,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Habib Diallo
Ibrahima Diallo,FRA,MF,Southampton,Premier League,21.0,1999.0,11.3,18.0,1.59,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Ibrahima Diallo
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,21.0,1999.0,4.9,11.0,2.25,7.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ibrahima Diallo
Amadou Diambo,GHA,FW,Benevento,Serie A,19.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Amadou Diambo
Grady Diangana,ENG,MFFW,West Brom,Premier League,22.0,1998.0,13.7,20.0,1.46,12.0,1.0,1.0,3.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Grady Diangana
Stéphane Diarra,FRA,FWMF,Lorient,Ligue 1,21.0,1998.0,2.2,8.0,3.65,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stephane Diarra
Raphael Dias Belloli,BRA,MF,Leeds United,Premier League,23.0,1996.0,26.2,109.0,4.16,62.0,26.0,10.0,4.0,3.0,4.0,14.0,0.53,8.0,3.0,1.0,2.0,0.0,0.0,Matches,Raphael Dias Belloli
Raphael Dias Belloli,BRA,FWMF,Rennes,Ligue 1,23.0,1996.0,4.5,24.0,5.35,11.0,3.0,4.0,1.0,5.0,0.0,6.0,1.34,3.0,0.0,2.0,0.0,1.0,0.0,Matches,Raphael Dias Belloli
Rúben Dias,POR,DF,Manchester City,Premier League,23.0,1997.0,31.6,21.0,0.66,19.0,0.0,0.0,1.0,1.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Ruben Dias
Krepin Diatta,SEN,MFDF,Monaco,Ligue 1,21.0,1999.0,4.3,6.0,1.39,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Krepin Diatta
Amadou Diawara,GUI,MF,Roma,Serie A,23.0,1997.0,7.3,7.0,0.96,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Amadou Diawara
Brahim Díaz,ESP,MFFW,Milan,Serie A,20.0,1999.0,13.6,47.0,3.44,26.0,4.0,5.0,3.0,9.0,0.0,11.0,0.81,6.0,1.0,3.0,0.0,1.0,0.0,Matches,Brahim Diaz
Víctor Díaz,ESP,DF,Granada,La Liga,32.0,1988.0,9.2,11.0,1.2,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Victor Diaz
Daniel Didavi,GER,FWMF,Stuttgart,Bundesliga,30.0,1990.0,10.8,34.0,3.15,29.0,3.0,0.0,1.0,1.0,0.0,5.0,0.46,3.0,1.0,0.0,1.0,0.0,0.0,Matches,Daniel Didavi
Eric Dier,ENG,DF,Tottenham,Premier League,26.0,1994.0,28.0,16.0,0.57,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eric Dier
Daan Dierckx,BEL,DF,Parma,Serie A,17.0,2003.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Daan Dierckx
Lucas Digne,FRA,DF,Everton,Premier League,27.0,1993.0,29.8,70.0,2.35,49.0,17.0,0.0,2.0,2.0,0.0,11.0,0.37,6.0,3.0,0.0,2.0,0.0,0.0,Matches,Lucas Digne
Virgil van Dijk,NED,DF,Liverpool,Premier League,29.0,1991.0,4.1,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Virgil van Dijk
Mitchell Dijks,NED,DF,Bologna,Serie A,27.0,1993.0,16.5,17.0,1.03,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mitchell Dijks
Javairô Dilrosun,NED,FWMF,Hertha BSC,Bundesliga,22.0,1998.0,5.9,15.0,2.55,9.0,2.0,3.0,0.0,0.0,1.0,3.0,0.51,2.0,0.0,0.0,0.0,0.0,1.0,Matches,Javairo Dilrosun
Federico Dimarco,ITA,DF,Hellas Verona,Serie A,22.0,1997.0,29.0,104.0,3.58,46.0,47.0,3.0,4.0,4.0,0.0,6.0,0.21,4.0,1.0,0.0,1.0,0.0,0.0,Matches,Federico Dimarco
Tristan Dingomé,CMR,MF,Reims,Ligue 1,29.0,1991.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tristan Dingome
Eren Dinkçi,GER,FWMF,Werder Bremen,Bundesliga,18.0,2001.0,1.2,3.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eren Dinkci
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,19.0,2001.0,12.6,6.0,0.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sinaly Diomande
Lois Diony,FRA,FW,Angers,Ligue 1,27.0,1992.0,19.4,29.0,1.49,20.0,0.0,2.0,2.0,4.0,1.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Lois Diony
Issa Diop,FRA,DF,West Ham,Premier League,23.0,1997.0,15.3,4.0,0.26,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Issa Diop
Papakouli Diop,SEN,MF,Eibar,La Liga,34.0,1986.0,25.8,31.0,1.2,23.0,2.0,1.0,1.0,2.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Papakouli Diop
Sofiane Diop,FRA,MFFW,Monaco,Ligue 1,20.0,2000.0,22.5,63.0,2.8,48.0,3.0,2.0,4.0,2.0,4.0,6.0,0.27,2.0,0.0,0.0,1.0,0.0,3.0,Matches,Sofiane Diop
Andy Diouf,FRA,FW,Rennes,Ligue 1,18.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Andy Diouf
Yehvann Diouf,FRA,GK,Reims,Ligue 1,20.0,1999.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Yehvann Diouf
Assane Dioussé,SEN,DF,Saint-Étienne,Ligue 1,22.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Assane Diousse
Axel Disasi,FRA,DF,Monaco,Ligue 1,22.0,1998.0,22.3,8.0,0.36,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Axel Disasi
Tiago Djaló,POR,DF,Lille,Ligue 1,20.0,2000.0,9.7,8.0,0.82,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tiago Djalo
Djené,TOG,DF,Getafe,La Liga,28.0,1991.0,32.7,14.0,0.43,10.0,0.0,1.0,0.0,2.0,1.0,4.0,0.12,2.0,0.0,1.0,0.0,1.0,0.0,Matches,Djene
Moussa Djenepo,MLI,MF,Southampton,Premier League,22.0,1998.0,13.8,31.0,2.25,15.0,0.0,10.0,1.0,5.0,0.0,4.0,0.29,1.0,0.0,2.0,0.0,1.0,0.0,Matches,Moussa Djenepo
Koffi Djidji,CIV,DF,Crotone,Serie A,27.0,1992.0,16.9,10.0,0.59,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Koffi Djidji
Alexander Djiku,GHA,DFMF,Strasbourg,Ligue 1,25.0,1994.0,28.4,17.0,0.6,10.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alexander Djiku
Berat Djimsiti,ALB,DF,Atalanta,Serie A,27.0,1993.0,29.2,38.0,1.3,31.0,1.0,1.0,4.0,1.0,0.0,7.0,0.24,5.0,1.0,0.0,1.0,0.0,0.0,Matches,Berat Djimsiti
Marko Dmitrović,SRB,GK,Eibar,La Liga,28.0,1992.0,34.7,7.0,0.2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Marko Dmitrovic
Ritsu Doan,JPN,MFFW,Arminia,Bundesliga,22.0,1998.0,30.8,89.0,2.89,40.0,21.0,18.0,4.0,5.0,1.0,5.0,0.16,3.0,0.0,2.0,0.0,0.0,0.0,Matches,Ritsu Doan
Mihai Dobre,ROU,FW,Dijon,Ligue 1,21.0,1998.0,5.9,12.0,2.04,7.0,0.0,2.0,1.0,1.0,1.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Mihai Dobre
Matt Doherty,IRL,DF,Tottenham,Premier League,28.0,1992.0,13.8,22.0,1.6,18.0,1.0,1.0,0.0,2.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Matt Doherty
Jeremy Doku,BEL,MFFW,Rennes,Ligue 1,18.0,2002.0,25.7,90.0,3.5,66.0,0.0,10.0,2.0,9.0,3.0,9.0,0.35,8.0,0.0,0.0,0.0,0.0,1.0,Matches,Jeremy Doku
Kasper Dolberg,DEN,FW,Nice,Ligue 1,22.0,1997.0,21.4,27.0,1.26,18.0,0.0,2.0,1.0,6.0,0.0,4.0,0.19,2.0,0.0,1.0,0.0,1.0,0.0,Matches,Kasper Dolberg
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,27.0,1993.0,5.0,15.0,2.99,10.0,4.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Keagan Dolly
Jaume Doménech,ESP,GK,Valencia,La Liga,29.0,1990.0,28.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jaume Domenech
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,19.0,2001.0,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Carlos Dominguez
Nicolás Domínguez,ARG,MF,Bologna,Serie A,22.0,1998.0,13.9,44.0,3.16,32.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nicolas Dominguez
John Donald,ESP,DF,Elche,La Liga,19.0,2000.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,John Donald
Ji Dong-won,KOR,FW,Mainz 05,Bundesliga,29.0,1991.0,0.7,2.0,2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ji Dong won
Anastasios Donis,GRE,MF,Reims,Ligue 1,23.0,1996.0,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Anastasios Donis
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,21.0,1999.0,37.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Gianluigi Donnarumma
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,22.0,1997.0,22.2,10.0,0.45,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Gabriel Dos Santos
Bas Dost,NED,FW,Eint Frankfurt,Bundesliga,31.0,1989.0,9.1,18.0,1.98,17.0,0.0,0.0,1.0,0.0,0.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Bas Dost
Lucas Douath,FRA,MF,Saint-Étienne,Ligue 1,16.0,2003.0,14.7,14.0,0.95,9.0,0.0,2.0,0.0,1.0,2.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Lucas Douath
Abdoulaye Doucouré,FRA,MF,Everton,Premier League,27.0,1993.0,27.1,41.0,1.51,36.0,1.0,1.0,1.0,0.0,2.0,5.0,0.18,5.0,0.0,0.0,0.0,0.0,0.0,Matches,Abdoulaye Doucoure
Cheick Doucouré,MLI,MF,Lens,Ligue 1,20.0,2000.0,29.2,60.0,2.06,48.0,0.0,7.0,3.0,1.0,1.0,7.0,0.24,7.0,0.0,0.0,0.0,0.0,0.0,Matches,Cheick Doucoure
Fodé Doucouré,MLI,DF,Reims,Ligue 1,19.0,2001.0,3.7,7.0,1.89,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fode Doucoure
Mahamadou Doucouré,FRA,FW,Nîmes,Ligue 1,20.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mahamadou Doucoure
Cheick Doukouré,CIV,MF,Levante,La Liga,27.0,1992.0,1.1,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Cheick Doukoure
Idrissa Doumbia,CIV,MF,Huesca,La Liga,22.0,1998.0,8.7,9.0,1.04,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Idrissa Doumbia
Moussa Doumbia,MLI,MFFW,Reims,Ligue 1,25.0,1994.0,10.0,33.0,3.3,26.0,3.0,1.0,3.0,0.0,0.0,3.0,0.3,2.0,1.0,0.0,0.0,0.0,0.0,Matches,Moussa Doumbia
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,23.0,1996.0,24.7,25.0,1.01,22.0,1.0,0.0,0.0,1.0,1.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Souleyman Doumbia
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,29.0,1991.0,12.6,16.0,1.27,12.0,2.0,0.0,1.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Aleksandar Dragovic
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,22.0,1997.0,35.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Bartlomiej Dragowski
Denis Drăguș,ROU,FWMF,Crotone,Serie A,21.0,1999.0,2.0,2.0,1.02,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Denis Dragus
Radu Drăgușin,ROU,DF,Juventus,Serie A,18.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Radu Dragusin
Mouhamadou Drammeh,FRA,MF,Reims,Ligue 1,21.0,1999.0,1.9,3.0,1.56,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mouhamadou Drammeh
Julian Draxler,GER,MFFW,Paris S-G,Ligue 1,26.0,1993.0,11.8,44.0,3.72,30.0,9.0,1.0,1.0,1.0,2.0,7.0,0.59,5.0,1.0,0.0,0.0,0.0,1.0,Matches,Julian Draxler
Dominick Drexler,GER,MFFW,Köln,Bundesliga,30.0,1990.0,13.7,31.0,2.26,27.0,0.0,1.0,1.0,1.0,1.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Dominick Drexler
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,31.0,1989.0,15.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Matthieu Dreyer
Domingos Duarte,POR,DF,Granada,La Liga,25.0,1995.0,26.3,11.0,0.42,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Domingos Duarte
Léo Duarte,BRA,DF,Milan,Serie A,24.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Leo Duarte
Óscar Duarte,CRC,DF,Levante,La Liga,31.0,1989.0,22.9,10.0,0.44,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Oscar Duarte
Rubén Duarte,ESP,DF,Alavés,La Liga,24.0,1995.0,28.3,48.0,1.7,31.0,15.0,0.0,1.0,1.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Ruben Duarte
Leo Dubois,FRA,DF,Lyon,Ligue 1,25.0,1994.0,32.3,116.0,3.6,68.0,36.0,3.0,4.0,5.0,0.0,10.0,0.31,4.0,2.0,1.0,1.0,2.0,0.0,Matches,Leo Dubois
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,31.0,1989.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Martin Dubravka
Ondrej Duda,SVK,FWMF,Köln,Bundesliga,25.0,1994.0,28.2,85.0,3.02,42.0,25.0,7.0,7.0,4.0,0.0,8.0,0.28,5.0,2.0,0.0,0.0,1.0,0.0,Matches,Ondrej Duda
Unai Dufur,ESP,DF,Eibar,La Liga,21.0,1999.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Unai Dufur
Haris Duljević,BIH,MFFW,Nîmes,Ligue 1,26.0,1993.0,8.6,24.0,2.79,20.0,0.0,1.0,2.0,0.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Haris Duljevic
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,28.0,1991.0,13.9,5.0,0.36,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Paul Dummett
Alfred Duncan,GHA,MF,Fiorentina,Serie A,27.0,1993.0,1.8,4.0,2.22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alfred Duncan
Alfred Duncan,GHA,MF,Cagliari,Serie A,27.0,1993.0,11.9,18.0,1.52,15.0,3.0,0.0,0.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Alfred Duncan
Lewis Dunk,ENG,DF,Brighton,Premier League,28.0,1991.0,32.6,19.0,0.58,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lewis Dunk
Jimmy Dunne,IRL,DF,Burnley,Premier League,22.0,1997.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jimmy Dunne
Erik Durm,GER,DF,Eint Frankfurt,Bundesliga,28.0,1992.0,16.4,27.0,1.64,18.0,1.0,2.0,6.0,0.0,0.0,5.0,0.3,1.0,0.0,1.0,3.0,0.0,0.0,Matches,Erik Durm
Hugo Duro,ESP,FW,Real Madrid,La Liga,20.0,1999.0,0.6,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hugo Duro
Jean-Kevin Duverne,FRA,DF,Brest,Ligue 1,23.0,1997.0,22.5,10.0,0.44,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Jean Kevin Duverne
Paulo Dybala,ARG,FW,Juventus,Serie A,26.0,1993.0,12.6,62.0,4.93,37.0,10.0,5.0,5.0,5.0,0.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Paulo Dybala
Edin Džeko,BIH,FW,Roma,Serie A,34.0,1986.0,20.3,63.0,3.11,43.0,0.0,5.0,7.0,6.0,2.0,12.0,0.59,7.0,0.0,2.0,1.0,1.0,1.0,Matches,Edin Dzeko
Eric Junior Dina Ebimbe,FRA,FWMF,Dijon,Ligue 1,19.0,2000.0,23.8,61.0,2.56,41.0,1.0,10.0,5.0,4.0,0.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Eric Junior Dina Ebimbe
Steeve-Mike Ebongue,FRA,MF,Genoa,Serie A,19.0,2001.0,0.6,2.0,3.46,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.46,1.0,0.0,0.0,0.0,0.0,1.0,Matches,Steeve Mike Ebongue
Enzo Ebosse,FRA,DF,Angers,Ligue 1,21.0,1999.0,2.9,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Enzo Ebosse
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,32.0,1988.0,38.0,7.0,0.18,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bruno Ecuele Manga
Simone Edera,ITA,DFMF,Torino,Serie A,23.0,1997.0,0.6,2.0,3.46,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Simone Edera
Ederson,BRA,GK,Manchester City,Premier League,26.0,1993.0,36.0,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Ederson
Kyle Edwards,ENG,MFFW,West Brom,Premier League,22.0,1998.0,1.3,1.0,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Kyle Edwards
John Egan,IRL,DF,Sheffield Utd,Premier League,27.0,1992.0,29.2,13.0,0.45,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,John Egan
Johannes Eggestein,GER,FWMF,Werder Bremen,Bundesliga,22.0,1998.0,0.4,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Johannes Eggestein
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,23.0,1996.0,32.7,58.0,1.77,49.0,1.0,0.0,2.0,4.0,2.0,9.0,0.28,9.0,0.0,0.0,0.0,0.0,0.0,Matches,Maximilian Eggestein
Lilian Egloff,GER,MF,Stuttgart,Bundesliga,17.0,2002.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lilian Egloff
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,25.0,1995.0,12.6,16.0,1.27,11.0,1.0,2.0,1.0,1.0,0.0,3.0,0.24,1.0,0.0,1.0,1.0,0.0,0.0,Matches,Kingsley Ehizibue
Albin Ekdal,SWE,MF,Sampdoria,Serie A,31.0,1989.0,25.5,28.0,1.1,19.0,0.0,2.0,1.0,2.0,4.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Albin Ekdal
Hugo Ekitike,FRA,MFFW,Reims,Ligue 1,18.0,2002.0,1.0,2.0,2.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hugo Ekitike
